FOM,ticket_id,account_id,contract_id,ticket_creation_date,ticket_close_date,response_time,resolution_time,priority,ticket_subject,status,num_previous_tickets_same_subject
2024-02-01,ticket_5865,account_240,contract_21_3_1,2023-12-24,,8,70,Medium,issue_2,In Progress,4
2024-06-01,ticket_5865,account_240,contract_21_3_1,2023-12-24,2024-03-03,8,70,Medium,issue_2,Closed,5
2024-08-01,ticket_5865,account_240,contract_21_3_1,2023-12-24,2024-03-03,8,70,Medium,issue_2,In Progress,6
2024-02-01,ticket_1872,account_240,contract_21_3_1,2023-10-26,2023-12-16,18,51,Low,issue_3,Pending,0
2024-05-01,ticket_1872,account_240,contract_21_3_1,2023-10-26,2023-12-16,18,51,Low,issue_3,In Progress,1
2023-11-01,ticket_1872,account_240,contract_21_3_1,2023-10-26,,18,51,Low,issue_4,Pending,0
2024-01-01,ticket_1872,account_240,contract_21_3_1,2023-10-26,2023-12-16,18,51,Low,issue_4,Open,1
2024-04-01,ticket_5865,account_240,contract_21_3_1,2023-12-24,2024-03-03,8,70,Medium,issue_4,Resolved,2
2024-05-01,ticket_5865,account_240,contract_21_3_1,2023-12-24,2024-03-03,8,70,Medium,issue_4,In Progress,3
2021-11-01,ticket_1308,account_241,contract_21_1_11,2021-10-23,,1,44,Critical,issue_1,Pending,0
2022-01-01,ticket_1308,account_241,contract_21_1_11,2021-10-23,2021-12-06,1,44,Critical,issue_1,In Progress,1
2022-07-01,ticket_1308,account_241,contract_21_1_11,2021-10-23,2021-12-06,1,44,Critical,issue_1,Closed,2
2022-08-01,ticket_1308,account_241,contract_21_1_11,2021-10-23,2021-12-06,1,44,Critical,issue_1,Pending,3
2022-03-01,ticket_1308,account_241,contract_21_1_11,2021-10-23,2021-12-06,1,44,Critical,issue_2,In Progress,0
2022-06-01,ticket_1308,account_241,contract_21_1_11,2021-10-23,2021-12-06,1,44,Critical,issue_2,In Progress,1
2021-12-01,ticket_1308,account_241,contract_21_1_11,2021-10-23,2021-12-06,1,44,Critical,issue_3,Closed,0
2022-05-01,ticket_1308,account_241,contract_21_1_11,2021-10-23,2021-12-06,1,44,Critical,issue_3,Pending,1
2022-02-01,ticket_1308,account_241,contract_21_1_11,2021-10-23,2021-12-06,1,44,Critical,issue_4,Resolved,0
2022-04-01,ticket_1308,account_241,contract_21_1_11,2021-10-23,2021-12-06,1,44,Critical,issue_4,In Progress,1
2024-06-01,ticket_7548,account_241,contract_21_3_2,2024-03-04,2024-03-10,4,6,High,issue_1,Open,0
2024-07-01,ticket_7228,account_241,contract_21_3_2,2024-05-10,2024-07-29,3,80,High,issue_1,In Progress,1
2024-04-01,ticket_7548,account_241,contract_21_3_2,2024-03-04,2024-03-10,4,6,High,issue_2,Open,0
2024-08-01,ticket_7548,account_241,contract_21_3_2,2024-03-04,2024-03-10,4,6,High,issue_2,In Progress,1
2024-05-01,ticket_7548,account_241,contract_21_3_2,2024-03-04,2024-03-10,4,6,High,issue_3,Resolved,0
2024-07-01,ticket_7548,account_241,contract_21_3_2,2024-03-04,2024-03-10,4,6,High,issue_4,Open,0
2024-06-01,ticket_7228,account_241,contract_21_3_2,2024-05-10,,3,80,High,issue_4,In Progress,1
2024-08-01,ticket_7228,account_241,contract_21_3_2,2024-05-10,2024-07-29,3,80,High,issue_4,Open,2
2022-06-01,ticket_1449,account_242,contract_21_1_12,2022-04-07,2022-05-22,9,45,Low,issue_1,In Progress,0
2022-07-01,ticket_1449,account_242,contract_21_1_12,2022-04-07,2022-05-22,9,45,Low,issue_1,In Progress,1
2022-08-01,ticket_1449,account_242,contract_21_1_12,2022-04-07,2022-05-22,9,45,Low,issue_1,Open,2
2022-07-01,ticket_9795,account_242,contract_21_1_12,2022-05-26,2022-06-29,4,34,Low,issue_1,Open,3
2022-05-01,ticket_1449,account_242,contract_21_1_12,2022-04-07,2022-05-22,9,45,Low,issue_2,Closed,0
2022-08-01,ticket_9795,account_242,contract_21_1_12,2022-05-26,2022-06-29,4,34,Low,issue_3,Open,0
2022-06-01,ticket_9795,account_242,contract_21_1_12,2022-05-26,2022-06-29,4,34,Low,issue_4,Pending,0
2024-05-01,ticket_8439,account_242,contract_21_3_3,2024-03-20,,1,84,High,issue_2,In Progress,0
2024-08-01,ticket_8439,account_242,contract_21_3_3,2024-03-20,2024-06-12,1,84,High,issue_2,In Progress,1
2024-04-01,ticket_8439,account_242,contract_21_3_3,2024-03-20,,1,84,High,issue_3,Pending,0
2024-06-01,ticket_8439,account_242,contract_21_3_3,2024-03-20,2024-06-12,1,84,High,issue_3,Pending,1
2024-07-01,ticket_8439,account_242,contract_21_3_3,2024-03-20,2024-06-12,1,84,High,issue_4,Pending,0
2022-12-01,ticket_9214,account_243,contract_21_2_9,2022-11-26,2022-12-08,1,12,Critical,issue_1,Resolved,0
2023-01-01,ticket_9214,account_243,contract_21_2_9,2022-11-26,2022-12-08,1,12,Critical,issue_1,Open,1
2023-02-01,ticket_9214,account_243,contract_21_2_9,2022-11-26,2022-12-08,1,12,Critical,issue_1,Resolved,2
2023-04-01,ticket_9214,account_243,contract_21_2_9,2022-11-26,2022-12-08,1,12,Critical,issue_2,Pending,0
2023-06-01,ticket_9214,account_243,contract_21_2_9,2022-11-26,2022-12-08,1,12,Critical,issue_2,Pending,1
2023-03-01,ticket_9214,account_243,contract_21_2_9,2022-11-26,2022-12-08,1,12,Critical,issue_4,Pending,0
2023-05-01,ticket_9214,account_243,contract_21_2_9,2022-11-26,2022-12-08,1,12,Critical,issue_4,Resolved,1
2023-07-01,ticket_9214,account_243,contract_21_2_9,2022-11-26,2022-12-08,1,12,Critical,issue_4,In Progress,2
2023-08-01,ticket_9214,account_243,contract_21_2_9,2022-11-26,2022-12-08,1,12,Critical,issue_4,In Progress,3
2022-05-01,ticket_6223,account_244,contract_21_1_14,2022-04-25,2022-04-29,2,4,Medium,issue_1,In Progress,0
2022-07-01,ticket_6223,account_244,contract_21_1_14,2022-04-25,2022-04-29,2,4,Medium,issue_2,Resolved,0
2022-06-01,ticket_6223,account_244,contract_21_1_14,2022-04-25,2022-04-29,2,4,Medium,issue_3,Resolved,0
2022-08-01,ticket_6223,account_244,contract_21_1_14,2022-04-25,2022-04-29,2,4,Medium,issue_3,Resolved,1
2023-01-01,ticket_3791,account_244,contract_21_2_10,2022-12-11,2023-01-02,1,22,High,issue_1,Pending,0
2023-03-01,ticket_3791,account_244,contract_21_2_10,2022-12-11,2023-01-02,1,22,High,issue_1,In Progress,1
2023-06-01,ticket_3791,account_244,contract_21_2_10,2022-12-11,2023-01-02,1,22,High,issue_1,In Progress,2
2023-07-01,ticket_3791,account_244,contract_21_2_10,2022-12-11,2023-01-02,1,22,High,issue_2,Pending,0
2023-02-01,ticket_3791,account_244,contract_21_2_10,2022-12-11,2023-01-02,1,22,High,issue_3,In Progress,0
2023-04-01,ticket_3791,account_244,contract_21_2_10,2022-12-11,2023-01-02,1,22,High,issue_3,Closed,1
2023-05-01,ticket_3791,account_244,contract_21_2_10,2022-12-11,2023-01-02,1,22,High,issue_3,Open,2
2023-08-01,ticket_3791,account_244,contract_21_2_10,2022-12-11,2023-01-02,1,22,High,issue_4,Pending,0
2024-01-01,ticket_6099,account_244,contract_21_3_5,2023-09-20,2023-11-16,1,57,Critical,issue_1,Pending,0
2024-07-01,ticket_6099,account_244,contract_21_3_5,2023-09-20,2023-11-16,1,57,Critical,issue_1,Open,1
2023-11-01,ticket_6099,account_244,contract_21_3_5,2023-09-20,2023-11-16,1,57,Critical,issue_2,Closed,0
2024-06-01,ticket_6099,account_244,contract_21_3_5,2023-09-20,2023-11-16,1,57,Critical,issue_2,In Progress,1
2023-10-01,ticket_6099,account_244,contract_21_3_5,2023-09-20,,1,57,Critical,issue_3,Resolved,0
2024-02-01,ticket_6099,account_244,contract_21_3_5,2023-09-20,2023-11-16,1,57,Critical,issue_3,Open,1
2024-05-01,ticket_6099,account_244,contract_21_3_5,2023-09-20,2023-11-16,1,57,Critical,issue_3,Closed,2
2024-08-01,ticket_6099,account_244,contract_21_3_5,2023-09-20,2023-11-16,1,57,Critical,issue_3,Open,3
2024-02-01,ticket_8510,account_244,contract_21_3_5,2023-10-29,2023-11-01,2,3,Medium,issue_3,Resolved,4
2024-03-01,ticket_8510,account_244,contract_21_3_5,2023-10-29,2023-11-01,2,3,Medium,issue_3,Open,5
2024-04-01,ticket_8510,account_244,contract_21_3_5,2023-10-29,2023-11-01,2,3,Medium,issue_3,Resolved,6
2024-05-01,ticket_8510,account_244,contract_21_3_5,2023-10-29,2023-11-01,2,3,Medium,issue_3,Closed,7
2024-06-01,ticket_8510,account_244,contract_21_3_5,2023-10-29,2023-11-01,2,3,Medium,issue_3,In Progress,8
2024-08-01,ticket_8510,account_244,contract_21_3_5,2023-10-29,2023-11-01,2,3,Medium,issue_3,Open,9
2023-12-01,ticket_6099,account_244,contract_21_3_5,2023-09-20,2023-11-16,1,57,Critical,issue_4,In Progress,0
2024-03-01,ticket_6099,account_244,contract_21_3_5,2023-09-20,2023-11-16,1,57,Critical,issue_4,In Progress,1
2024-04-01,ticket_6099,account_244,contract_21_3_5,2023-09-20,2023-11-16,1,57,Critical,issue_4,Pending,2
2023-11-01,ticket_8510,account_244,contract_21_3_5,2023-10-29,2023-11-01,2,3,Medium,issue_4,Open,3
2023-12-01,ticket_8510,account_244,contract_21_3_5,2023-10-29,2023-11-01,2,3,Medium,issue_4,Pending,4
2024-01-01,ticket_8510,account_244,contract_21_3_5,2023-10-29,2023-11-01,2,3,Medium,issue_4,Resolved,5
2024-07-01,ticket_8510,account_244,contract_21_3_5,2023-10-29,2023-11-01,2,3,Medium,issue_4,In Progress,6
2024-11-01,ticket_7966,account_244,contract_21_4_1,2024-10-02,2024-10-20,5,18,Medium,issue_1,Resolved,0
2024-12-01,ticket_7966,account_244,contract_21_4_1,2024-10-02,2024-10-20,5,18,Medium,issue_1,In Progress,1
2025-03-01,ticket_7966,account_244,contract_21_4_1,2024-10-02,2024-10-20,5,18,Medium,issue_1,In Progress,2
2025-04-01,ticket_7966,account_244,contract_21_4_1,2024-10-02,2024-10-20,5,18,Medium,issue_1,Pending,3
2025-05-01,ticket_7966,account_244,contract_21_4_1,2024-10-02,2024-10-20,5,18,Medium,issue_2,In Progress,0
2025-06-01,ticket_2185,account_244,contract_21_4_1,2024-12-13,2025-02-20,8,69,Low,issue_2,Closed,1
2025-07-01,ticket_8644,account_244,contract_21_4_1,2025-05-01,2025-07-04,6,64,Medium,issue_2,In Progress,2
2025-02-01,ticket_7966,account_244,contract_21_4_1,2024-10-02,2024-10-20,5,18,Medium,issue_3,Pending,0
2025-01-01,ticket_2185,account_244,contract_21_4_1,2024-12-13,,8,69,Low,issue_3,Pending,1
2025-02-01,ticket_2185,account_244,contract_21_4_1,2024-12-13,2025-02-20,8,69,Low,issue_3,In Progress,2
2025-03-01,ticket_2185,account_244,contract_21_4_1,2024-12-13,2025-02-20,8,69,Low,issue_3,Open,3
2025-05-01,ticket_2185,account_244,contract_21_4_1,2024-12-13,2025-02-20,8,69,Low,issue_3,Pending,4
2025-05-01,ticket_8644,account_244,contract_21_4_1,2025-05-01,,6,64,Medium,issue_3,Closed,5
2025-08-01,ticket_8644,account_244,contract_21_4_1,2025-05-01,2025-07-04,6,64,Medium,issue_3,Pending,6
2025-01-01,ticket_7966,account_244,contract_21_4_1,2024-10-02,2024-10-20,5,18,Medium,issue_4,In Progress,0
2025-06-01,ticket_7966,account_244,contract_21_4_1,2024-10-02,2024-10-20,5,18,Medium,issue_4,In Progress,1
2025-07-01,ticket_7966,account_244,contract_21_4_1,2024-10-02,2024-10-20,5,18,Medium,issue_4,Closed,2
2025-08-01,ticket_7966,account_244,contract_21_4_1,2024-10-02,2024-10-20,5,18,Medium,issue_4,Pending,3
2025-04-01,ticket_2185,account_244,contract_21_4_1,2024-12-13,2025-02-20,8,69,Low,issue_4,Open,4
2025-07-01,ticket_2185,account_244,contract_21_4_1,2024-12-13,2025-02-20,8,69,Low,issue_4,Open,5
2025-08-01,ticket_2185,account_244,contract_21_4_1,2024-12-13,2025-02-20,8,69,Low,issue_4,Open,6
2025-06-01,ticket_8644,account_244,contract_21_4_1,2025-05-01,,6,64,Medium,issue_4,Open,7
2022-01-01,ticket_8960,account_245,contract_21_1_15,2021-11-15,2022-01-23,1,69,Critical,issue_1,In Progress,0
2022-05-01,ticket_8960,account_245,contract_21_1_15,2021-11-15,2022-01-23,1,69,Critical,issue_2,Resolved,0
2022-06-01,ticket_8960,account_245,contract_21_1_15,2021-11-15,2022-01-23,1,69,Critical,issue_2,Closed,1
2022-08-01,ticket_8960,account_245,contract_21_1_15,2021-11-15,2022-01-23,1,69,Critical,issue_2,Resolved,2
2021-12-01,ticket_8960,account_245,contract_21_1_15,2021-11-15,,1,69,Critical,issue_3,Pending,0
2022-02-01,ticket_8960,account_245,contract_21_1_15,2021-11-15,2022-01-23,1,69,Critical,issue_3,Resolved,1
2022-03-01,ticket_8960,account_245,contract_21_1_15,2021-11-15,2022-01-23,1,69,Critical,issue_3,Resolved,2
2022-04-01,ticket_8960,account_245,contract_21_1_15,2021-11-15,2022-01-23,1,69,Critical,issue_3,In Progress,3
2022-07-01,ticket_8960,account_245,contract_21_1_15,2021-11-15,2022-01-23,1,69,Critical,issue_3,In Progress,4
2023-02-01,ticket_2285,account_245,contract_21_2_11,2022-09-26,2022-11-23,1,58,High,issue_1,In Progress,0
2023-04-01,ticket_4378,account_245,contract_21_2_11,2022-11-23,2022-12-02,1,9,High,issue_1,Resolved,1
2023-05-01,ticket_2479,account_245,contract_21_2_11,2023-02-21,2023-04-18,9,56,Medium,issue_1,In Progress,2
2023-05-01,ticket_2285,account_245,contract_21_2_11,2022-09-26,2022-11-23,1,58,High,issue_2,Resolved,0
2022-12-01,ticket_4378,account_245,contract_21_2_11,2022-11-23,2022-12-02,1,9,High,issue_2,Pending,1
2023-03-01,ticket_2479,account_245,contract_21_2_11,2023-02-21,,9,56,Medium,issue_2,In Progress,2
2023-04-01,ticket_2479,account_245,contract_21_2_11,2023-02-21,2023-04-18,9,56,Medium,issue_2,Pending,3
2022-10-01,ticket_2285,account_245,contract_21_2_11,2022-09-26,,1,58,High,issue_3,Open,0
2022-11-01,ticket_2285,account_245,contract_21_2_11,2022-09-26,2022-11-23,1,58,High,issue_3,Closed,1
2022-12-01,ticket_2285,account_245,contract_21_2_11,2022-09-26,2022-11-23,1,58,High,issue_3,Closed,2
2023-03-01,ticket_2285,account_245,contract_21_2_11,2022-09-26,2022-11-23,1,58,High,issue_3,In Progress,3
2023-06-01,ticket_2285,account_245,contract_21_2_11,2022-09-26,2022-11-23,1,58,High,issue_3,In Progress,4
2023-07-01,ticket_2285,account_245,contract_21_2_11,2022-09-26,2022-11-23,1,58,High,issue_3,Resolved,5
2023-03-01,ticket_4378,account_245,contract_21_2_11,2022-11-23,2022-12-02,1,9,High,issue_3,Resolved,6
2023-01-01,ticket_2285,account_245,contract_21_2_11,2022-09-26,2022-11-23,1,58,High,issue_4,Closed,0
2023-04-01,ticket_2285,account_245,contract_21_2_11,2022-09-26,2022-11-23,1,58,High,issue_4,Pending,1
2023-08-01,ticket_2285,account_245,contract_21_2_11,2022-09-26,2022-11-23,1,58,High,issue_4,In Progress,2
2023-01-01,ticket_4378,account_245,contract_21_2_11,2022-11-23,2022-12-02,1,9,High,issue_4,Resolved,3
2023-02-01,ticket_4378,account_245,contract_21_2_11,2022-11-23,2022-12-02,1,9,High,issue_4,Resolved,4
2023-05-01,ticket_4378,account_245,contract_21_2_11,2022-11-23,2022-12-02,1,9,High,issue_4,Open,5
2023-06-01,ticket_4378,account_245,contract_21_2_11,2022-11-23,2022-12-02,1,9,High,issue_4,In Progress,6
2023-07-01,ticket_4378,account_245,contract_21_2_11,2022-11-23,2022-12-02,1,9,High,issue_4,In Progress,7
2023-08-01,ticket_4378,account_245,contract_21_2_11,2022-11-23,2022-12-02,1,9,High,issue_4,Pending,8
2023-06-01,ticket_2479,account_245,contract_21_2_11,2023-02-21,2023-04-18,9,56,Medium,issue_4,In Progress,9
2023-07-01,ticket_2479,account_245,contract_21_2_11,2023-02-21,2023-04-18,9,56,Medium,issue_4,In Progress,10
2023-08-01,ticket_2479,account_245,contract_21_2_11,2023-02-21,2023-04-18,9,56,Medium,issue_4,Resolved,11
2025-05-01,ticket_9178,account_245,contract_21_4_2,2025-03-23,2025-05-14,17,52,Low,issue_1,Pending,0
2025-07-01,ticket_9178,account_245,contract_21_4_2,2025-03-23,2025-05-14,17,52,Low,issue_1,Resolved,1
2025-06-01,ticket_9178,account_245,contract_21_4_2,2025-03-23,2025-05-14,17,52,Low,issue_2,Pending,0
2025-04-01,ticket_9178,account_245,contract_21_4_2,2025-03-23,,17,52,Low,issue_3,In Progress,0
2025-08-01,ticket_9178,account_245,contract_21_4_2,2025-03-23,2025-05-14,17,52,Low,issue_4,Resolved,0
2025-08-01,ticket_5339,account_245,contract_21_4_2,2025-07-30,2025-08-19,3,20,High,issue_4,Resolved,1
2022-02-01,ticket_8003,account_246,contract_22_1_1,2021-12-23,2022-02-25,1,64,Critical,issue_1,Resolved,0
2022-05-01,ticket_8003,account_246,contract_22_1_1,2021-12-23,2022-02-25,1,64,Critical,issue_1,Pending,1
2022-08-01,ticket_8003,account_246,contract_22_1_1,2021-12-23,2022-02-25,1,64,Critical,issue_1,Open,2
2022-01-01,ticket_8003,account_246,contract_22_1_1,2021-12-23,,1,64,Critical,issue_2,Open,0
2022-06-01,ticket_8003,account_246,contract_22_1_1,2021-12-23,2022-02-25,1,64,Critical,issue_2,Resolved,1
2022-07-01,ticket_8003,account_246,contract_22_1_1,2021-12-23,2022-02-25,1,64,Critical,issue_2,In Progress,2
2022-04-01,ticket_8003,account_246,contract_22_1_1,2021-12-23,2022-02-25,1,64,Critical,issue_3,Resolved,0
2022-03-01,ticket_8003,account_246,contract_22_1_1,2021-12-23,2022-02-25,1,64,Critical,issue_4,Open,0
2022-09-01,ticket_8003,account_246,contract_22_1_1,2021-12-23,2022-02-25,1,64,Critical,issue_4,In Progress,1
2022-09-01,ticket_7082,account_247,contract_22_1_2,2022-08-02,2022-09-09,1,38,Critical,issue_4,Open,0
2022-07-01,ticket_4762,account_248,contract_22_1_3,2022-06-26,,5,68,Medium,issue_1,Closed,0
2022-09-01,ticket_4762,account_248,contract_22_1_3,2022-06-26,2022-09-02,5,68,Medium,issue_2,Open,0
2022-08-01,ticket_4762,account_248,contract_22_1_3,2022-06-26,,5,68,Medium,issue_4,Resolved,0
2021-02-01,ticket_3861,account_25,contract_3_1_6,2020-04-03,2020-04-06,2,3,High,issue_1,Open,0
2020-10-01,ticket_6247,account_25,contract_3_1_6,2020-08-08,2020-08-29,1,21,Critical,issue_1,In Progress,1
2020-11-01,ticket_6247,account_25,contract_3_1_6,2020-08-08,2020-08-29,1,21,Critical,issue_1,In Progress,2
2021-01-01,ticket_6247,account_25,contract_3_1_6,2020-08-08,2020-08-29,1,21,Critical,issue_1,Pending,3
2020-08-01,ticket_3861,account_25,contract_3_1_6,2020-04-03,2020-04-06,2,3,High,issue_2,Pending,0
2020-09-01,ticket_3861,account_25,contract_3_1_6,2020-04-03,2020-04-06,2,3,High,issue_2,Open,1
2020-12-01,ticket_3861,account_25,contract_3_1_6,2020-04-03,2020-04-06,2,3,High,issue_2,Resolved,2
2021-01-01,ticket_3861,account_25,contract_3_1_6,2020-04-03,2020-04-06,2,3,High,issue_2,In Progress,3
2020-09-01,ticket_6247,account_25,contract_3_1_6,2020-08-08,2020-08-29,1,21,Critical,issue_2,Open,4
2020-05-01,ticket_3861,account_25,contract_3_1_6,2020-04-03,2020-04-06,2,3,High,issue_3,Resolved,0
2020-06-01,ticket_3861,account_25,contract_3_1_6,2020-04-03,2020-04-06,2,3,High,issue_3,Pending,1
2021-02-01,ticket_6247,account_25,contract_3_1_6,2020-08-08,2020-08-29,1,21,Critical,issue_3,In Progress,2
2020-07-01,ticket_3861,account_25,contract_3_1_6,2020-04-03,2020-04-06,2,3,High,issue_4,Open,0
2020-10-01,ticket_3861,account_25,contract_3_1_6,2020-04-03,2020-04-06,2,3,High,issue_4,Pending,1
2020-11-01,ticket_3861,account_25,contract_3_1_6,2020-04-03,2020-04-06,2,3,High,issue_4,Closed,2
2020-12-01,ticket_6247,account_25,contract_3_1_6,2020-08-08,2020-08-29,1,21,Critical,issue_4,Pending,3
2021-12-01,ticket_7707,account_25,contract_3_2_5,2021-07-08,2021-08-08,5,31,Medium,issue_1,Open,0
2022-01-01,ticket_7707,account_25,contract_3_2_5,2021-07-08,2021-08-08,5,31,Medium,issue_1,Resolved,1
2022-01-01,ticket_5276,account_25,contract_3_2_5,2021-11-07,2022-01-25,1,79,High,issue_1,Pending,2
2022-02-01,ticket_5276,account_25,contract_3_2_5,2021-11-07,2022-01-25,1,79,High,issue_1,Pending,3
2022-02-01,ticket_8973,account_25,contract_3_2_5,2021-11-29,2022-01-19,1,51,Critical,issue_1,Pending,4
2021-09-01,ticket_7707,account_25,contract_3_2_5,2021-07-08,2021-08-08,5,31,Medium,issue_2,Resolved,0
2021-12-01,ticket_8973,account_25,contract_3_2_5,2021-11-29,,1,51,Critical,issue_2,Open,1
2021-08-01,ticket_7707,account_25,contract_3_2_5,2021-07-08,2021-08-08,5,31,Medium,issue_3,Open,0
2021-10-01,ticket_7707,account_25,contract_3_2_5,2021-07-08,2021-08-08,5,31,Medium,issue_3,In Progress,1
2021-11-01,ticket_7707,account_25,contract_3_2_5,2021-07-08,2021-08-08,5,31,Medium,issue_3,In Progress,2
2022-02-01,ticket_7707,account_25,contract_3_2_5,2021-07-08,2021-08-08,5,31,Medium,issue_3,Pending,3
2021-12-01,ticket_5276,account_25,contract_3_2_5,2021-11-07,,1,79,High,issue_3,In Progress,4
2022-01-01,ticket_8973,account_25,contract_3_2_5,2021-11-29,2022-01-19,1,51,Critical,issue_4,Closed,0
2022-01-01,ticket_2178,account_250,contract_22_1_5,2021-11-08,2021-11-24,15,16,Low,issue_1,In Progress,0
2022-02-01,ticket_2178,account_250,contract_22_1_5,2021-11-08,2021-11-24,15,16,Low,issue_1,Open,1
2022-07-01,ticket_2178,account_250,contract_22_1_5,2021-11-08,2021-11-24,15,16,Low,issue_1,Pending,2
2022-08-01,ticket_9065,account_250,contract_22_1_5,2022-07-06,2022-07-21,1,15,Medium,issue_1,In Progress,3
2022-03-01,ticket_2178,account_250,contract_22_1_5,2021-11-08,2021-11-24,15,16,Low,issue_2,Open,0
2022-04-01,ticket_2178,account_250,contract_22_1_5,2021-11-08,2021-11-24,15,16,Low,issue_2,In Progress,1
2022-08-01,ticket_2178,account_250,contract_22_1_5,2021-11-08,2021-11-24,15,16,Low,issue_2,In Progress,2
2021-12-01,ticket_2178,account_250,contract_22_1_5,2021-11-08,2021-11-24,15,16,Low,issue_3,Resolved,0
2022-06-01,ticket_2178,account_250,contract_22_1_5,2021-11-08,2021-11-24,15,16,Low,issue_3,Open,1
2022-09-01,ticket_2178,account_250,contract_22_1_5,2021-11-08,2021-11-24,15,16,Low,issue_3,In Progress,2
2022-09-01,ticket_9065,account_250,contract_22_1_5,2022-07-06,2022-07-21,1,15,Medium,issue_3,Resolved,3
2022-05-01,ticket_2178,account_250,contract_22_1_5,2021-11-08,2021-11-24,15,16,Low,issue_4,Pending,0
2022-09-01,ticket_4992,account_251,contract_22_1_6,2022-08-12,2022-09-10,16,29,Low,issue_2,Resolved,0
2023-06-01,ticket_8180,account_251,contract_22_2_2,2023-05-29,,3,60,High,issue_1,In Progress,0
2023-09-01,ticket_8180,account_251,contract_22_2_2,2023-05-29,2023-07-28,3,60,High,issue_1,Closed,1
2023-08-01,ticket_4642,account_251,contract_22_2_2,2023-07-13,2023-08-28,3,46,High,issue_1,Pending,2
2023-04-01,ticket_9088,account_251,contract_22_2_2,2023-03-30,2023-04-12,12,13,Low,issue_2,In Progress,0
2023-05-01,ticket_9088,account_251,contract_22_2_2,2023-03-30,2023-04-12,12,13,Low,issue_3,Open,0
2023-06-01,ticket_9088,account_251,contract_22_2_2,2023-03-30,2023-04-12,12,13,Low,issue_3,Open,1
2023-08-01,ticket_9088,account_251,contract_22_2_2,2023-03-30,2023-04-12,12,13,Low,issue_3,In Progress,2
