FOM,contract_id,MOC,POC,usage_score,support_score,activity_score,score_y_c,ischr,score_final,score_final_b,support_score_label,usage_score_label,activity_score_label,account_id,number_contract,industry,business_size,annual_revenue,has_product_1,has_product_2,has_product_3,has_product_4,has_product_5,contract_acv,per_product,pre_contract_value_change_pct,age_at_contract,num_pre_contract,first_contract_value_change_pct,group,group_des,acv_label,clv_contract,clv_contract_with_churn,customer_lifespan_contract,final_status,stage,stage_at_moc12
5/1/2023,contract_19_2_6,11,0.916666667,-0.166666667,0,0,0.86,1,0.939516664,1,0,risky,0,account_204,2,Manufacturing,Small,2.79,0,0,1,1,1,38800,0.6,-0.082742317,13,1,-8.274231678,5,rnew_chr,S,38800,18379,2,risky,risky,risky
6/1/2023,contract_19_2_6,12,1,-0.166666667,0,0,0.86,1,0.949886501,1,0,risky,0,account_204,2,Manufacturing,Small,2.79,0,0,1,1,1,38800,0.6,-0.082742317,13,1,-8.274231678,5,rnew_chr,S,38800,18379,2,risky,risky,risky
7/1/2021,contract_19_1_10,1,0.083333333,-0.333333333,0,0,0.23,0,0.212354556,0,0,risky,0,account_205,1,Retail & E-commerce,Small,4.46,1,1,1,0,0,24250,0.6,0,1,0,,3,new_next_s,S,24250,21825,1,renewal,adoption,renewal
8/1/2021,contract_19_1_10,2,0.166666667,-0.5,-0.375,0.125,0.23,0,0.026576085,0,risky,risky,healthy,account_205,1,Retail & E-commerce,Small,4.46,1,1,1,0,0,24250,0.6,0,1,0,,3,new_next_s,S,24250,21825,1,renewal,adoption,renewal
9/1/2021,contract_19_1_10,3,0.25,-0.166666667,-0.25,0.5,0.23,0,5.49E-05,0,risky,risky,healthy,account_205,1,Retail & E-commerce,Small,4.46,1,1,1,0,0,24250,0.6,0,1,0,,3,new_next_s,S,24250,21825,1,renewal,adoption,renewal
10/1/2021,contract_19_1_10,4,0.333333333,-0.166666667,-0.25,0.5,0.23,0,5.43E-05,0,risky,risky,healthy,account_205,1,Retail & E-commerce,Small,4.46,1,1,1,0,0,24250,0.6,0,1,0,,3,new_next_s,S,24250,21825,1,renewal,renewal,renewal
11/1/2021,contract_19_1_10,5,0.416666667,-0.5,-0.25,0.5,0.23,0,0.000105925,0,risky,risky,healthy,account_205,1,Retail & E-commerce,Small,4.46,1,1,1,0,0,24250,0.6,0,1,0,,3,new_next_s,S,24250,21825,1,renewal,renewal,renewal
12/1/2021,contract_19_1_10,6,0.5,0.166666667,-0.25,0,0.23,0,0.223739699,0,risky,healthy,0,account_205,1,Retail & E-commerce,Small,4.46,1,1,1,0,0,24250,0.6,0,1,0,,3,new_next_s,S,24250,21825,1,renewal,renewal,renewal
1/1/2022,contract_19_1_10,7,0.583333333,0.166666667,-0.5,0.5,0.23,0,0.000317394,0,risky,healthy,healthy,account_205,1,Retail & E-commerce,Small,4.46,1,1,1,0,0,24250,0.6,0,1,0,,3,new_next_s,S,24250,21825,1,renewal,expansion,renewal
2/1/2022,contract_19_1_10,8,0.666666667,-0.833333333,-0.5,0,0.23,0,0.198442191,0,risky,risky,0,account_205,1,Retail & E-commerce,Small,4.46,1,1,1,0,0,24250,0.6,0,1,0,,3,new_next_s,S,24250,21825,1,renewal,renewal,renewal
3/1/2022,contract_19_1_10,9,0.75,-0.166666667,-0.5,0.5,0.23,0,0.001289621,0,risky,risky,healthy,account_205,1,Retail & E-commerce,Small,4.46,1,1,1,0,0,24250,0.6,0,1,0,,3,new_next_s,S,24250,21825,1,renewal,renewal,renewal
4/1/2022,contract_19_1_10,10,0.833333333,0.166666667,-0.5,0.5,0.23,0,0.001592598,0,risky,healthy,healthy,account_205,1,Retail & E-commerce,Small,4.46,1,1,1,0,0,24250,0.6,0,1,0,,3,new_next_s,S,24250,21825,1,renewal,expansion,renewal
5/1/2022,contract_19_1_10,11,0.916666667,-0.333333333,0.125,0.625,0.23,0,0.000119441,0,healthy,risky,healthy,account_205,1,Retail & E-commerce,Small,4.46,1,1,1,0,0,24250,0.6,0,1,0,,3,new_next_s,S,24250,21825,1,renewal,renewal,renewal
6/1/2022,contract_19_1_10,12,1,-0.166666667,0.125,0.625,0.23,0,0.000142717,0,healthy,risky,healthy,account_205,1,Retail & E-commerce,Small,4.46,1,1,1,0,0,24250,0.6,0,1,0,,3,new_next_s,S,24250,21825,1,renewal,renewal,renewal
7/1/2022,contract_19_2_7,1,0.083333333,-0.666666667,0,0,0.8,1,0.905771017,1,0,risky,0,account_205,2,Retail & E-commerce,Small,4.46,1,1,1,0,0,24250,0.6,0,13,1,0,5,rnew_chr,S,24250,11487,2,risky,risky,risky
8/1/2022,contract_19_2_7,2,0.166666667,-1,0,0,0.8,1,0.782324791,1,0,risky,0,account_205,2,Retail & E-commerce,Small,4.46,1,1,1,0,0,24250,0.6,0,13,1,0,5,rnew_chr,S,24250,11487,2,risky,risky,risky
9/1/2022,contract_19_2_7,3,0.25,-0.166666667,-0.25,0,0.8,1,0.96461153,1,risky,risky,0,account_205,2,Retail & E-commerce,Small,4.46,1,1,1,0,0,24250,0.6,0,13,1,0,5,rnew_chr,S,24250,11487,2,risky,risky,risky
10/1/2022,contract_19_2_7,4,0.333333333,0.166666667,-0.25,0,0.8,1,0.969960809,1,risky,healthy,0,account_205,2,Retail & E-commerce,Small,4.46,1,1,1,0,0,24250,0.6,0,13,1,0,5,rnew_chr,S,24250,11487,2,risky,risky,risky
11/1/2022,contract_19_2_7,5,0.416666667,-0.833333333,-0.25,0,0.8,1,0.918018281,1,risky,risky,0,account_205,2,Retail & E-commerce,Small,4.46,1,1,1,0,0,24250,0.6,0,13,1,0,5,rnew_chr,S,24250,11487,2,risky,risky,risky
12/1/2022,contract_19_2_7,6,0.5,0,-0.25,0,0.8,1,0.954632103,1,risky,normal,0,account_205,2,Retail & E-commerce,Small,4.46,1,1,1,0,0,24250,0.6,0,13,1,0,5,rnew_chr,S,24250,11487,2,risky,risky,risky
1/1/2023,contract_19_2_7,7,0.583333333,-0.166666667,-0.125,0,0.8,1,0.98157537,1,risky,risky,0,account_205,2,Retail & E-commerce,Small,4.46,1,1,1,0,0,24250,0.6,0,13,1,0,5,rnew_chr,S,24250,11487,2,risky,risky,risky
2/1/2023,contract_19_2_7,8,0.666666667,-0.166666667,-0.125,0,0.8,1,0.979509652,1,risky,risky,0,account_205,2,Retail & E-commerce,Small,4.46,1,1,1,0,0,24250,0.6,0,13,1,0,5,rnew_chr,S,24250,11487,2,risky,risky,risky
3/1/2023,contract_19_2_7,9,0.75,-0.5,-0.125,-0.375,0.8,1,0.99898082,1,risky,risky,risky,account_205,2,Retail & E-commerce,Small,4.46,1,1,1,0,0,24250,0.6,0,13,1,0,5,rnew_chr,S,24250,11487,2,risky,risky,risky
4/1/2023,contract_19_2_7,10,0.833333333,-0.833333333,-0.125,0,0.8,1,0.978793323,1,risky,risky,0,account_205,2,Retail & E-commerce,Small,4.46,1,1,1,0,0,24250,0.6,0,13,1,0,5,rnew_chr,S,24250,11487,2,risky,risky,risky
5/1/2023,contract_19_2_7,11,0.916666667,0.166666667,-0.125,0,0.8,1,0.939987242,1,risky,healthy,0,account_205,2,Retail & E-commerce,Small,4.46,1,1,1,0,0,24250,0.6,0,13,1,0,5,rnew_chr,S,24250,11487,2,risky,risky,risky
6/1/2023,contract_19_2_7,12,1,-0.5,-0.125,0,0.8,1,0.980032861,1,risky,risky,0,account_205,2,Retail & E-commerce,Small,4.46,1,1,1,0,0,24250,0.6,0,13,1,0,5,rnew_chr,S,24250,11487,2,risky,risky,risky
7/1/2021,contract_19_1_11,1,0.083333333,0,0,0.125,0.23,0,0.011040757,0,0,normal,healthy,account_206,1,Manufacturing,Medium,15.12,1,1,0,0,1,87300,0.6,0,1,0,,3,new_next_s,M,87300,78570,1,renewal,adoption,renewal
8/1/2021,contract_19_1_11,2,0.166666667,-0.166666667,0,0.25,0.23,0,0.00171442,0,0,risky,healthy,account_206,1,Manufacturing,Medium,15.12,1,1,0,0,1,87300,0.6,0,1,0,,3,new_next_s,M,87300,78570,1,renewal,adoption,renewal
9/1/2021,contract_19_1_11,3,0.25,0,0,0.375,0.23,0,0.000467207,0,0,normal,healthy,account_206,1,Manufacturing,Medium,15.12,1,1,0,0,1,87300,0.6,0,1,0,,3,new_next_s,M,87300,78570,1,renewal,adoption,renewal
10/1/2021,contract_19_1_11,4,0.333333333,0,0,0.625,0.23,0,2.72E-05,0,0,normal,healthy,account_206,1,Manufacturing,Medium,15.12,1,1,0,0,1,87300,0.6,0,1,0,,3,new_next_s,M,87300,78570,1,renewal,renewal,renewal
11/1/2021,contract_19_1_11,5,0.416666667,-0.666666667,0,0.75,0.23,0,1.46E-05,0,0,risky,healthy,account_206,1,Manufacturing,Medium,15.12,1,1,0,0,1,87300,0.6,0,1,0,,3,new_next_s,M,87300,78570,1,renewal,renewal,renewal
12/1/2021,contract_19_1_11,6,0.5,-0.666666667,0,0.75,0.23,0,8.52E-06,0,0,risky,healthy,account_206,1,Manufacturing,Medium,15.12,1,1,0,0,1,87300,0.6,0,1,0,,3,new_next_s,M,87300,78570,1,renewal,renewal,renewal
1/1/2022,contract_19_1_11,7,0.583333333,-0.333333333,0,0.75,0.23,0,1.71E-05,0,0,risky,healthy,account_206,1,Manufacturing,Medium,15.12,1,1,0,0,1,87300,0.6,0,1,0,,3,new_next_s,M,87300,78570,1,renewal,renewal,renewal
2/1/2022,contract_19_1_11,8,0.666666667,0.333333333,0,0,0.23,0,0.23026745,0,0,healthy,0,account_206,1,Manufacturing,Medium,15.12,1,1,0,0,1,87300,0.6,0,1,0,,3,new_next_s,M,87300,78570,1,renewal,renewal,renewal
3/1/2022,contract_19_1_11,9,0.75,-0.833333333,-0.25,0,0.23,0,0.141460016,0,risky,risky,0,account_206,1,Manufacturing,Medium,15.12,1,1,0,0,1,87300,0.6,0,1,0,,3,new_next_s,M,87300,78570,1,renewal,renewal,renewal
4/1/2022,contract_19_1_11,10,0.833333333,0.5,-0.25,0.75,0.23,0,1.16E-05,0,risky,healthy,healthy,account_206,1,Manufacturing,Medium,15.12,1,1,0,0,1,87300,0.6,0,1,0,,3,new_next_s,M,87300,78570,1,renewal,expansion,renewal
5/1/2022,contract_19_1_11,11,0.916666667,0.166666667,0,0,0.23,0,0.194593683,0,normal,healthy,0,account_206,1,Manufacturing,Medium,15.12,1,1,0,0,1,87300,0.6,0,1,0,,3,new_next_s,M,87300,78570,1,renewal,renewal,renewal
6/1/2022,contract_19_1_11,12,1,-0.5,-0.125,0.75,0.23,0,9.46E-05,0,risky,risky,healthy,account_206,1,Manufacturing,Medium,15.12,1,1,0,0,1,87300,0.6,0,1,0,,3,new_next_s,M,87300,78570,1,renewal,renewal,renewal
7/1/2022,contract_19_2_8,1,0.083333333,-0.666666667,0,0,0.41,1,0.683107972,1,0,risky,0,account_206,2,Manufacturing,Medium,15.12,1,1,0,0,1,87300,0.6,0,13,1,0,5,rnew_chr,M,87300,41353,2,risky,risky,renewal
8/1/2022,contract_19_2_8,2,0.166666667,0.333333333,0,0,0.41,1,0.589735508,1,0,healthy,0,account_206,2,Manufacturing,Medium,15.12,1,1,0,0,1,87300,0.6,0,13,1,0,5,rnew_chr,M,87300,41353,2,risky,risky,renewal
9/1/2022,contract_19_2_8,3,0.25,0.333333333,0,0,0.41,1,0.584335983,1,0,healthy,0,account_206,2,Manufacturing,Medium,15.12,1,1,0,0,1,87300,0.6,0,13,1,0,5,rnew_chr,M,87300,41353,2,risky,risky,renewal
10/1/2022,contract_19_2_8,4,0.333333333,0,0,0,0.41,1,0.652380466,1,0,normal,0,account_206,2,Manufacturing,Medium,15.12,1,1,0,0,1,87300,0.6,0,13,1,0,5,rnew_chr,M,87300,41353,2,risky,risky,renewal
11/1/2022,contract_19_2_8,5,0.416666667,0.666666667,-0.75,0,0.41,1,0.890447736,1,risky,healthy,0,account_206,2,Manufacturing,Medium,15.12,1,1,0,0,1,87300,0.6,0,13,1,0,5,rnew_chr,M,87300,41353,2,risky,risky,renewal
12/1/2022,contract_19_2_8,6,0.5,0.833333333,-0.625,0,0.41,1,0.772841573,1,risky,healthy,0,account_206,2,Manufacturing,Medium,15.12,1,1,0,0,1,87300,0.6,0,13,1,0,5,rnew_chr,M,87300,41353,2,risky,risky,renewal
1/1/2023,contract_19_2_8,7,0.583333333,0.5,-0.75,-0.125,0.41,1,0.835402071,1,risky,healthy,risky,account_206,2,Manufacturing,Medium,15.12,1,1,0,0,1,87300,0.6,0,13,1,0,5,rnew_chr,M,87300,41353,2,risky,risky,renewal
2/1/2023,contract_19_2_8,8,0.666666667,-0.166666667,-0.75,0,0.41,1,0.857659698,1,risky,risky,0,account_206,2,Manufacturing,Medium,15.12,1,1,0,0,1,87300,0.6,0,13,1,0,5,rnew_chr,M,87300,41353,2,risky,risky,renewal
3/1/2023,contract_19_2_8,9,0.75,-0.5,-0.625,0,0.41,1,0.795720339,1,risky,risky,0,account_206,2,Manufacturing,Medium,15.12,1,1,0,0,1,87300,0.6,0,13,1,0,5,rnew_chr,M,87300,41353,2,risky,risky,renewal
4/1/2023,contract_19_2_8,10,0.833333333,-0.5,0.125,0,0.41,1,0.557732344,1,healthy,risky,0,account_206,2,Manufacturing,Medium,15.12,1,1,0,0,1,87300,0.6,0,13,1,0,5,rnew_chr,M,87300,41353,2,risky,risky,renewal
5/1/2023,contract_19_2_8,11,0.916666667,0.166666667,0.25,0,0.41,1,0.241189435,0,healthy,healthy,0,account_206,2,Manufacturing,Medium,15.12,1,1,0,0,1,87300,0.6,0,13,1,0,5,rnew_chr,M,87300,41353,2,risky,renewal,renewal
6/1/2023,contract_19_2_8,12,1,-0.166666667,0.375,0,0.41,1,0.374860734,0,healthy,risky,0,account_206,2,Manufacturing,Medium,15.12,1,1,0,0,1,87300,0.6,0,13,1,0,5,rnew_chr,M,87300,41353,2,risky,renewal,renewal
7/1/2021,contract_19_1_12,1,0.083333333,0.166666667,0,-0.25,0.33,0,0.043833174,0,0,healthy,risky,account_207,1,Tech,Large,315.26,1,0,1,1,0,87300,0.6,0,1,0,,2,new_next_l,M,87300,78570,1,renewal,adoption,renewal
8/1/2021,contract_19_1_12,2,0.166666667,-0.333333333,0,0.125,0.33,0,0.066528752,0,0,risky,healthy,account_207,1,Tech,Large,315.26,1,0,1,1,0,87300,0.6,0,1,0,,2,new_next_l,M,87300,78570,1,renewal,adoption,renewal
9/1/2021,contract_19_1_12,3,0.25,-0.5,0,0.125,0.33,0,0.201669902,0,0,risky,healthy,account_207,1,Tech,Large,315.26,1,0,1,1,0,87300,0.6,0,1,0,,2,new_next_l,M,87300,78570,1,renewal,adoption,renewal
10/1/2021,contract_19_1_12,4,0.333333333,-0.333333333,0,0.25,0.33,0,0.013463037,0,0,risky,healthy,account_207,1,Tech,Large,315.26,1,0,1,1,0,87300,0.6,0,1,0,,2,new_next_l,M,87300,78570,1,renewal,renewal,renewal
11/1/2021,contract_19_1_12,5,0.416666667,0.166666667,0,0.75,0.33,0,2.67E-05,0,0,healthy,healthy,account_207,1,Tech,Large,315.26,1,0,1,1,0,87300,0.6,0,1,0,,2,new_next_l,M,87300,78570,1,renewal,expansion,renewal
12/1/2021,contract_19_1_12,6,0.5,-0.5,0,0.75,0.33,0,2.77E-05,0,0,risky,healthy,account_207,1,Tech,Large,315.26,1,0,1,1,0,87300,0.6,0,1,0,,2,new_next_l,M,87300,78570,1,renewal,renewal,renewal
1/1/2022,contract_19_1_12,7,0.583333333,0.5,0,0.625,0.33,0,9.73E-05,0,0,healthy,healthy,account_207,1,Tech,Large,315.26,1,0,1,1,0,87300,0.6,0,1,0,,2,new_next_l,M,87300,78570,1,renewal,expansion,renewal
2/1/2022,contract_19_1_12,8,0.666666667,0.333333333,0,0,0.33,0,0.216358393,0,0,healthy,0,account_207,1,Tech,Large,315.26,1,0,1,1,0,87300,0.6,0,1,0,,2,new_next_l,M,87300,78570,1,renewal,renewal,renewal
3/1/2022,contract_19_1_12,9,0.75,0.166666667,0,0.75,0.33,0,7.17E-05,0,0,healthy,healthy,account_207,1,Tech,Large,315.26,1,0,1,1,0,87300,0.6,0,1,0,,2,new_next_l,M,87300,78570,1,renewal,expansion,renewal
4/1/2022,contract_19_1_12,10,0.833333333,0.166666667,0,0.75,0.33,0,4.11E-05,0,0,healthy,healthy,account_207,1,Tech,Large,315.26,1,0,1,1,0,87300,0.6,0,1,0,,2,new_next_l,M,87300,78570,1,renewal,expansion,renewal
5/1/2022,contract_19_1_12,11,0.916666667,0.5,0,0.875,0.33,0,2.55E-05,0,0,healthy,healthy,account_207,1,Tech,Large,315.26,1,0,1,1,0,87300,0.6,0,1,0,,2,new_next_l,M,87300,78570,1,renewal,expansion,renewal
6/1/2022,contract_19_1_12,12,1,-0.5,0,0.875,0.33,0,9.13E-05,0,0,risky,healthy,account_207,1,Tech,Large,315.26,1,0,1,1,0,87300,0.6,0,1,0,,2,new_next_l,M,87300,78570,1,renewal,renewal,renewal
7/1/2022,contract_19_2_9,1,0.083333333,0,0,0,0.34,0,0.216277957,0,0,normal,0,account_207,2,Tech,Large,315.26,1,0,0,1,0,75000,0.4,-0.140893471,13,1,-14.08934708,8,rnew_next_h,M,75000,35526,2,expansion,adoption,renewal
8/1/2022,contract_19_2_9,2,0.166666667,-0.333333333,0,0,0.34,0,0.218410373,0,0,risky,0,account_207,2,Tech,Large,315.26,1,0,0,1,0,75000,0.4,-0.140893471,13,1,-14.08934708,8,rnew_next_h,M,75000,35526,2,expansion,adoption,renewal
9/1/2022,contract_19_2_9,3,0.25,0,0,0,0.34,0,0.183708504,0,0,normal,normal,account_207,2,Tech,Large,315.26,1,0,0,1,0,75000,0.4,-0.140893471,13,1,-14.08934708,8,rnew_next_h,M,75000,35526,2,expansion,adoption,renewal
10/1/2022,contract_19_2_9,4,0.333333333,0,0,0.25,0.34,0,0.003447696,0,0,normal,healthy,account_207,2,Tech,Large,315.26,1,0,0,1,0,75000,0.4,-0.140893471,13,1,-14.08934708,8,rnew_next_h,M,75000,35526,2,expansion,renewal,renewal
11/1/2022,contract_19_2_9,5,0.416666667,0.333333333,0,0.25,0.34,0,0.007492422,0,0,healthy,healthy,account_207,2,Tech,Large,315.26,1,0,0,1,0,75000,0.4,-0.140893471,13,1,-14.08934708,8,rnew_next_h,M,75000,35526,2,expansion,expansion,renewal
12/1/2022,contract_19_2_9,6,0.5,0.166666667,0,0,0.34,0,0.157036588,0,0,healthy,0,account_207,2,Tech,Large,315.26,1,0,0,1,0,75000,0.4,-0.140893471,13,1,-14.08934708,8,rnew_next_h,M,75000,35526,2,expansion,renewal,renewal
1/1/2023,contract_19_2_9,7,0.583333333,-0.166666667,0,0.375,0.34,0,0.002342854,0,0,risky,healthy,account_207,2,Tech,Large,315.26,1,0,0,1,0,75000,0.4,-0.140893471,13,1,-14.08934708,8,rnew_next_h,M,75000,35526,2,expansion,renewal,renewal
2/1/2023,contract_19_2_9,8,0.666666667,-0.5,0,0.5,0.34,0,0.001496184,0,0,risky,healthy,account_207,2,Tech,Large,315.26,1,0,0,1,0,75000,0.4,-0.140893471,13,1,-14.08934708,8,rnew_next_h,M,75000,35526,2,expansion,renewal,renewal
3/1/2023,contract_19_2_9,9,0.75,-0.166666667,0,0.5,0.34,0,0.001461678,0,0,risky,healthy,account_207,2,Tech,Large,315.26,1,0,0,1,0,75000,0.4,-0.140893471,13,1,-14.08934708,8,rnew_next_h,M,75000,35526,2,expansion,renewal,renewal
4/1/2023,contract_19_2_9,10,0.833333333,-0.5,0,0.5,0.34,0,0.005112659,0,0,risky,healthy,account_207,2,Tech,Large,315.26,1,0,0,1,0,75000,0.4,-0.140893471,13,1,-14.08934708,8,rnew_next_h,M,75000,35526,2,expansion,renewal,renewal
5/1/2023,contract_19_2_9,11,0.916666667,0.833333333,0,0,0.34,0,0.110089332,0,0,healthy,0,account_207,2,Tech,Large,315.26,1,0,0,1,0,75000,0.4,-0.140893471,13,1,-14.08934708,8,rnew_next_h,M,75000,35526,2,expansion,renewal,renewal
6/1/2023,contract_19_2_9,12,1,0,0,0.5,0.34,0,0.002324855,0,0,normal,healthy,account_207,2,Tech,Large,315.26,1,0,0,1,0,75000,0.4,-0.140893471,13,1,-14.08934708,8,rnew_next_h,M,75000,35526,2,expansion,renewal,renewal
7/1/2023,contract_19_3_1,1,0.083333333,0.666666667,0,0,0.79,1,0.928735256,1,0,healthy,0,account_207,3,Tech,Large,315.26,1,0,1,1,0,87300,0.6,0.164,25,2,0,5,rnew_chr,M,87300,41353,3,risky,risky,risky
8/1/2023,contract_19_3_1,2,0.166666667,-0.666666667,0,-0.5,0.79,1,0.814953625,1,0,risky,risky,account_207,3,Tech,Large,315.26,1,0,1,1,0,87300,0.6,0.164,25,2,0,5,rnew_chr,M,87300,41353,3,risky,risky,risky
9/1/2023,contract_19_3_1,3,0.25,0,0,0,0.79,1,0.916913807,1,0,normal,0,account_207,3,Tech,Large,315.26,1,0,1,1,0,87300,0.6,0.164,25,2,0,5,rnew_chr,M,87300,41353,3,risky,risky,risky
10/1/2023,contract_19_3_1,4,0.333333333,-0.333333333,0,0,0.79,1,0.910731077,1,0,risky,0,account_207,3,Tech,Large,315.26,1,0,1,1,0,87300,0.6,0.164,25,2,0,5,rnew_chr,M,87300,41353,3,risky,risky,risky
11/1/2023,contract_19_3_1,5,0.416666667,-0.166666667,0,0,0.79,1,0.896858275,1,0,risky,0,account_207,3,Tech,Large,315.26,1,0,1,1,0,87300,0.6,0.164,25,2,0,5,rnew_chr,M,87300,41353,3,risky,risky,risky
12/1/2023,contract_19_3_1,6,0.5,0.333333333,0,0,0.79,1,0.915168583,1,0,healthy,0,account_207,3,Tech,Large,315.26,1,0,1,1,0,87300,0.6,0.164,25,2,0,5,rnew_chr,M,87300,41353,3,risky,risky,risky
1/1/2024,contract_19_3_1,7,0.583333333,-0.166666667,0,0,0.79,1,0.893831432,1,0,risky,normal,account_207,3,Tech,Large,315.26,1,0,1,1,0,87300,0.6,0.164,25,2,0,5,rnew_chr,M,87300,41353,3,risky,risky,risky
2/1/2024,contract_19_3_1,8,0.666666667,-0.333333333,0,0,0.79,1,0.907079637,1,0,risky,0,account_207,3,Tech,Large,315.26,1,0,1,1,0,87300,0.6,0.164,25,2,0,5,rnew_chr,M,87300,41353,3,risky,risky,risky
3/1/2024,contract_19_3_1,9,0.75,0.333333333,0,0,0.79,1,0.927557051,1,0,healthy,0,account_207,3,Tech,Large,315.26,1,0,1,1,0,87300,0.6,0.164,25,2,0,5,rnew_chr,M,87300,41353,3,risky,risky,risky
4/1/2024,contract_19_3_1,10,0.833333333,-0.5,0,0,0.79,1,0.923103809,1,normal,risky,0,account_207,3,Tech,Large,315.26,1,0,1,1,0,87300,0.6,0.164,25,2,0,5,rnew_chr,M,87300,41353,3,risky,risky,risky
5/1/2024,contract_19_3_1,11,0.916666667,0.833333333,0.375,0,0.79,1,0.927106798,1,healthy,healthy,0,account_207,3,Tech,Large,315.26,1,0,1,1,0,87300,0.6,0.164,25,2,0,5,rnew_chr,M,87300,41353,3,risky,risky,risky
6/1/2024,contract_19_3_1,12,1,0.166666667,0.375,0,0.79,1,0.932257712,1,healthy,healthy,0,account_207,3,Tech,Large,315.26,1,0,1,1,0,87300,0.6,0.164,25,2,0,5,rnew_chr,M,87300,41353,3,risky,risky,risky
7/1/2021,contract_19_1_13,1,0.083333333,-0.666666667,0,-0.125,0.16,0,0.077780515,0,0,risky,risky,account_208,1,Finance,Medium,13.1,0,1,1,1,1,84600,0.8,0,1,0,,3,new_next_s,M,84600,76140,1,renewal,adoption,expansion
8/1/2021,contract_19_1_13,2,0.166666667,0,0,0,0.16,0,0.430722713,0,0,normal,0,account_208,1,Finance,Medium,13.1,0,1,1,1,1,84600,0.8,0,1,0,,3,new_next_s,M,84600,76140,1,renewal,adoption,expansion
9/1/2021,contract_19_1_13,3,0.25,-0.166666667,0,0,0.16,0,0.459506243,0,0,risky,0,account_208,1,Finance,Medium,13.1,0,1,1,1,1,84600,0.8,0,1,0,,3,new_next_s,M,84600,76140,1,renewal,adoption,expansion
10/1/2021,contract_19_1_13,4,0.333333333,0.166666667,0,0.25,0.16,0,0.005580877,0,0,healthy,healthy,account_208,1,Finance,Medium,13.1,0,1,1,1,1,84600,0.8,0,1,0,,3,new_next_s,M,84600,76140,1,renewal,expansion,expansion
11/1/2021,contract_19_1_13,5,0.416666667,0.166666667,0,0,0.16,0,0.439733386,0,0,healthy,0,account_208,1,Finance,Medium,13.1,0,1,1,1,1,84600,0.8,0,1,0,,3,new_next_s,M,84600,76140,1,renewal,renewal,expansion
12/1/2021,contract_19_1_13,6,0.5,-0.166666667,0,0.375,0.16,0,0.001065491,0,0,risky,healthy,account_208,1,Finance,Medium,13.1,0,1,1,1,1,84600,0.8,0,1,0,,3,new_next_s,M,84600,76140,1,renewal,renewal,expansion
1/1/2022,contract_19_1_13,7,0.583333333,0.5,0,0.375,0.16,0,0.004580325,0,0,healthy,healthy,account_208,1,Finance,Medium,13.1,0,1,1,1,1,84600,0.8,0,1,0,,3,new_next_s,M,84600,76140,1,renewal,expansion,expansion
2/1/2022,contract_19_1_13,8,0.666666667,-0.5,0,0.5,0.16,0,0.000476933,0,0,risky,healthy,account_208,1,Finance,Medium,13.1,0,1,1,1,1,84600,0.8,0,1,0,,3,new_next_s,M,84600,76140,1,renewal,renewal,expansion
3/1/2022,contract_19_1_13,9,0.75,0.833333333,0,0.5,0.16,0,0.000202318,0,0,healthy,healthy,account_208,1,Finance,Medium,13.1,0,1,1,1,1,84600,0.8,0,1,0,,3,new_next_s,M,84600,76140,1,renewal,expansion,expansion
4/1/2022,contract_19_1_13,10,0.833333333,-0.166666667,0,0.625,0.16,0,0.000248396,0,0,risky,healthy,account_208,1,Finance,Medium,13.1,0,1,1,1,1,84600,0.8,0,1,0,,3,new_next_s,M,84600,76140,1,renewal,renewal,expansion
5/1/2022,contract_19_1_13,11,0.916666667,-0.833333333,-0.25,0.75,0.16,0,0.000186652,0,risky,risky,healthy,account_208,1,Finance,Medium,13.1,0,1,1,1,1,84600,0.8,0,1,0,,3,new_next_s,M,84600,76140,1,renewal,renewal,expansion
6/1/2022,contract_19_1_13,12,1,0.5,-0.25,0.75,0.16,0,3.74E-05,0,risky,healthy,healthy,account_208,1,Finance,Medium,13.1,0,1,1,1,1,84600,0.8,0,1,0,,3,new_next_s,M,84600,76140,1,renewal,expansion,expansion
7/1/2022,contract_19_2_10,1,0.083333333,0.333333333,0,0,0.39,0,0.532741308,1,0,healthy,0,account_208,2,Finance,Medium,13.1,0,1,1,1,1,84600,0.8,0,13,1,0,7,rnew_next_s,M,84600,40074,2,renewal,risky,renewal
8/1/2022,contract_19_2_10,2,0.166666667,0.166666667,0,-0.25,0.39,0,0.370345294,0,0,healthy,risky,account_208,2,Finance,Medium,13.1,0,1,1,1,1,84600,0.8,0,13,1,0,7,rnew_next_s,M,84600,40074,2,renewal,renewal,renewal
9/1/2022,contract_19_2_10,3,0.25,0.166666667,0,0,0.39,0,0.653087139,1,0,healthy,0,account_208,2,Finance,Medium,13.1,0,1,1,1,1,84600,0.8,0,13,1,0,7,rnew_next_s,M,84600,40074,2,renewal,risky,renewal
10/1/2022,contract_19_2_10,4,0.333333333,-0.166666667,0,0,0.39,0,0.615723372,1,0,risky,normal,account_208,2,Finance,Medium,13.1,0,1,1,1,1,84600,0.8,0,13,1,0,7,rnew_next_s,M,84600,40074,2,renewal,risky,renewal
11/1/2022,contract_19_2_10,5,0.416666667,-0.166666667,0,0.125,0.39,0,0.181774154,0,0,risky,healthy,account_208,2,Finance,Medium,13.1,0,1,1,1,1,84600,0.8,0,13,1,0,7,rnew_next_s,M,84600,40074,2,renewal,renewal,renewal
